Row_ID,KMeans_cluster,Distance_to_centroid,Component_1,Component_2,y,housing,loan
4119,3,1.2884412646041177,-0.18049841782859272,-0.5050066203829129,no,yes,no
4120,3,2.3044161404354284,0.9508736720568955,-0.5570858438421684,no,yes,no
4121,3,1.4831835099168822,0.9718149271423661,-0.4414714714358032,no,yes,no
4122,3,2.5687421022456123,0.59702449997233,-0.36862794110765573,no,yes,no
4123,3,1.5733008762590213,0.7967713062176203,-0.6201121723932245,no,yes,no
4124,3,3.1732062040534785,0.4459008290158235,-0.4594696911175749,no,yes,no
4125,3,1.7377877140141045,-0.32957537638438233,-0.4905787976417744,no,yes,no
4126,3,1.7317009793693885,0.975713831218898,-0.40771566874787957,no,yes,no
4127,3,1.2726201404335096,0.2666626636492471,-0.49862184525418435,no,yes,no
4128,3,1.3964872409742224,0.3632949926450143,-0.5353596206893283,no,no,no
4129,3,1.826967549256765,0.2619483125360451,-0.4048232011898183,no,yes,no
4130,3,1.4454876466737971,0.7804112709439404,-0.4111473257468938,no,yes,yes
4131,3,1.383927411996766,0.30729439879154297,-0.6908219119840248,no,yes,no
4132,3,1.5849564785415535,0.2826712179884982,-0.5273623410422258,no,yes,no
4133,3,1.9180141485233033,0.8949504425504514,-0.526105084914076,no,yes,no
4134,3,2.253746726794043,-0.44566905948261637,-0.44278850311422624,no,yes,no
4135,3,3.349402229306729,-0.08784362691500955,-0.37842093717502734,no,yes,no
4136,3,3.044996733343105,0.9320848555023759,-0.3216613034977757,no,yes,yes
4137,3,2.7585004717650294,0.9531828780446164,-0.35431402395526035,yes,yes,no
4138,3,3.3367139643817114,-1.8217605003103428,-0.46639065058639223,no,yes,no
4139,3,2.864921580761714,0.2551775674476862,-0.2929796489580362,no,no,no
4140,4,2.5072446610554864,0.8567610896816298,-1.1326656586270665,no,yes,no
4141,3,1.5347220735088778,0.29435469286569715,-0.6602534640196666,no,yes,no
4142,3,1.6875477560478478,0.2968078327355326,-0.6628190224453803,no,yes,no
4143,3,1.3864056340068363,0.11288200890121487,-0.48528688350283816,no,yes,no
4144,3,1.5632412492918082,-0.006282331919028286,-0.4373293264460067,no,no,no
4145,3,2.038467017549429,0.27010852061811735,-0.5891723160200031,no,yes,no
4146,3,2.3188958646054827,0.9969068334799888,-0.4818234792914487,no,yes,no
4147,3,1.5618630845394474,0.2023235238049715,-0.5546479244140542,no,yes,no
4148,3,1.8711797523389533,0.35115636044796067,-0.43469339004919444,no,no,no
4149,3,1.5516880092744474,0.2895208330886446,-0.4159311316425402,no,yes,no
4150,3,1.6956041275042577,0.15983343147715984,-0.4474948065749481,no,no,no
4151,3,2.449689227413979,-0.10561841068556002,-0.46003685005723166,no,no,no
4152,3,2.5503377592642527,-0.11403563432485161,-0.5277148013343372,no,no,no
4153,3,2.4645539042185023,-0.4544935220375908,-0.47515602650718464,no,yes,no
4154,3,2.036460610757992,-0.3968827469629301,-0.4752042157760447,no,yes,no
4155,3,1.4674080041570596,0.44701118450723987,-0.4770747958061159,no,no,no
4156,3,1.5957190067002391,0.2808635044256107,-0.48584078045224405,no,yes,no
4157,3,2.0874325888090737,0.9511377680605164,-0.49071083363510976,no,yes,no
4158,3,2.0689267552759207,0.3372926544477459,-0.5578838730452395,no,yes,yes
4159,3,1.3306787681400947,0.10671079554173966,-0.4966301504499016,no,yes,no
4160,3,2.9430665087177537,0.9203442686495074,-0.4486390442863784,no,yes,no
4161,3,1.7320589120712633,0.27078870823574747,-0.5632306866725494,no,yes,no
4162,3,2.47349986058383,-0.08763147274948052,-0.4137233246267711,no,yes,no
4163,3,2.7984754047317786,-0.19815704481358049,-0.5310480564328709,no,yes,no
4164,3,2.2167159654601716,0.8447990047401798,-0.45727432305456206,no,no,no
4165,3,1.5051809330213601,-0.6453266235548185,-0.7479925204967193,no,yes,no
4166,3,2.001980548287033,0.9712325463546645,-0.40388671071943744,no,yes,no
4167,3,1.7308433047038896,0.9848029395077175,-0.421366274967165,no,yes,no
4168,3,2.123349138737614,0.99965380204229,-0.5135306494894178,no,yes,no
4169,3,1.828911830211321,0.13528352956196102,-0.5218248178067192,no,yes,no
4170,3,2.8893162542631887,0.2615046326281587,-0.29379439907231153,no,yes,no
4171,3,1.6398282734251055,0.3415686539817681,-0.4006390175100755,no,yes,no
4172,3,1.3683853443335159,0.6440583322326088,-0.5364716983162956,no,yes,no
4173,3,1.6087581953517915,-0.8820160351094839,-0.5008490816975821,no,yes,no
4174,3,2.1434460553443437,0.3570763900241462,-0.42167862441687903,no,yes,no
4175,3,2.904017899061068,0.10080261433731677,-0.2752389769028523,no,yes,no
4176,3,1.7262282609583743,0.9804102825565216,-0.4876231740264794,no,yes,no
4177,3,1.4629802855869691,-0.17778425239195164,-0.42746658286549755,no,yes,no
4178,3,2.4874196845224406,0.2764795116958738,-0.487374777526954,no,yes,no
4179,3,1.998749809765066,0.3533139956826109,-0.4079177290167631,no,no,no
4180,3,2.6544244794282847,-0.12440859911341166,-0.35726099219437635,no,yes,no
4181,3,2.524996983791279,0.5276605691974726,-0.4915694694490103,no,yes,no
4182,3,2.175417058074245,0.25853450875182665,-0.6078359805565111,no,yes,no
4183,3,2.5858243283281204,0.54554971155377,-0.569518856104911,no,no,no
4184,3,1.8926763178550385,-0.15509587431561722,-0.5760916300109645,no,yes,no
4185,3,2.1453093652663418,-0.17150396453714434,-0.4356920844022696,no,yes,no
4186,3,2.6113351781372627,0.7890160486463474,-0.3031459397428621,yes,yes,no
4187,3,1.9784242193843988,-0.7199589583366172,-0.6539572394003823,no,yes,no
4188,3,1.9095045078389599,0.39517592590852746,-0.6744786164498918,no,yes,no
4189,4,2.524625513507303,0.8687266964035834,-0.9582935775514866,no,yes,no
4190,3,2.1474515702319805,-0.10370120055087678,-0.5923006399603081,no,no,no
4191,3,1.7466463177853417,0.994373383035356,-0.5529557753330595,no,yes,yes
4192,3,1.1132883490682866,0.6450939055468552,-0.5177382128483708,no,yes,no
4193,3,2.2687293743014716,0.9790041365040061,-0.5873896089438239,no,yes,no
4194,3,2.261302791431502,0.7083937908417388,-0.42199889884671,no,yes,no
4195,4,3.2033906351506594,-0.3594040445658538,-0.9426727335119616,no,yes,no
4196,3,2.3172511429818403,0.5191610088556277,-0.5739880900153971,no,yes,no
4197,3,2.003147167610984,-0.9459278064956427,-0.6771286868896275,no,yes,no
4198,3,2.037196507784299,0.9928327077894549,-0.46269732289994664,no,yes,no
4199,3,2.217847198380331,0.2796206203209454,-0.4025112267770873,no,yes,yes
4200,3,2.6861556429008226,0.2607481538947109,-0.3789745681038066,no,yes,yes
4201,3,2.9280844879545156,0.999269062837824,-0.4215056700845796,yes,yes,no
4202,3,1.8695468346698991,0.9001474181808276,-0.4387821822524111,no,yes,no
4203,3,2.00984202275845,1.013842750666657,-0.5459205633156102,no,yes,yes
4204,3,2.5123220178051464,0.00017335366783829793,-0.3536826748486314,no,yes,no
4205,3,1.463894745054098,-0.1773403198274604,-0.4712791965853571,no,yes,no
4206,3,1.7649348141856238,-0.5279744592068366,-0.4811327519181078,no,yes,no
4207,3,1.796496192068521,0.9794029678437108,-0.39160639686290183,no,yes,no
4208,3,2.371636968838029,0.3613318083353086,-0.4427064750095614,no,yes,no
4209,4,2.1837080945665845,0.24809138875520761,-1.1857721396745908,no,yes,no
4210,3,1.5153004776890624,0.9903061923308711,-0.5849403616833578,no,yes,no
4211,3,2.266044050371028,0.9171729618252624,-0.4488722239699051,no,yes,yes
4212,3,1.6794974510490968,0.7164450518803991,-0.7706397147385491,no,yes,no
4213,3,2.141149855264161,-0.12032563253959742,-0.6038281100626498,no,yes,no
4214,3,2.1066665308369945,0.6499396796597887,-0.34272987576504804,no,yes,no
4215,3,1.6289726121083146,0.2777542349498574,-0.6054894204151513,no,yes,no
4216,3,2.984213997244438,0.4561136468612668,-0.3584101334109198,no,yes,no
4217,3,2.136413255380256,-0.8615813285824719,-0.46925965248404716,no,yes,no
4218,3,1.3121404306019568,0.014657018843276446,-0.6576461984617696,no,yes,no
4219,3,2.323821539404,0.5236791934167192,-0.6212448020151272,no,yes,yes
4220,3,1.9785247113219473,0.6013908193092492,-0.45966674197103025,no,yes,yes
4221,3,1.7610776769702516,0.8517503942011689,-0.45036319244158896,no,yes,no
4222,3,1.3083642930715647,0.24991160052844058,-0.48513017855810625,no,yes,yes
4223,3,2.206200036556412,-0.1409432085186741,-0.5566022875586595,no,no,no
4224,3,2.754914008119282,0.9463637997206475,-0.306869027648752,no,yes,no
4225,3,1.4854827104281176,0.28186687858906856,-0.5396857745897433,no,yes,no
4226,3,2.744248542600399,0.04707796280031177,-0.32027882620967274,no,no,yes
4227,3,1.310810153334358,-0.19819247164021328,-0.4824902951457077,no,yes,no
4228,3,1.4600510264490296,0.26520896893862544,-0.48300900614518705,no,yes,yes
4229,3,2.636390671637514,0.5782735390265817,-0.35699680332956335,no,yes,yes
4230,3,1.8203598602484439,0.2615197639400806,-0.3967454129139488,no,no,no
4231,3,1.6122928093524356,-0.16239137594266176,-0.5417965129323217,no,yes,no
4232,3,1.5377239573446928,0.9492687675311257,-0.44856126014016956,no,yes,no
4233,3,1.5916509038509716,0.7924041518500449,-0.6478938737797449,no,yes,no
4234,3,1.4535236250659276,0.16026830023268937,-0.6371521741053899,no,yes,yes
4235,3,1.4405555643967927,0.652453389897387,-0.42088183945367036,no,yes,no
4236,3,1.5380006558471502,0.8825293598796784,-0.4881281417279688,no,yes,no
4237,3,1.7094161153273546,0.16978975283727107,-0.776044236872343,no,yes,yes
4238,3,2.041687189168645,0.7014247083797832,-0.4565884923617731,no,yes,no
4239,3,1.6057439802603948,0.07618994461033368,-0.5182602614080097,no,yes,no
4240,3,1.7654389979301846,0.3435058025579776,-0.3891364628068284,no,yes,no
4241,3,2.8265682474272857,0.2898064604914809,-0.3595481888809078,no,yes,no
4242,3,1.4085168805534463,0.6335781153114682,-0.49258495557060067,no,yes,no
4243,3,1.735288594784397,0.9483823480375462,-0.3588266926118569,no,yes,no
4244,3,1.889699383133854,0.9419459918868863,-0.4903771380772641,no,yes,no
4245,3,1.9187620667490048,0.8005878784239696,-0.7762019881453412,no,no,no
4246,3,3.1150825938861004,0.22968864195844635,-0.2806492280517326,no,yes,no
4247,3,2.293377011531685,0.5146987716062954,-0.49761977714550076,no,yes,yes
4248,3,2.1685938920486034,0.34708507950064565,-0.4945004908438054,no,yes,no
4249,3,2.4774478707236507,0.21528893605206328,-0.3564274102633413,no,yes,no
4250,3,2.827563412770563,0.13032285604878538,-0.4900237786187115,no,no,no
4251,3,2.2351918376556865,-0.4293377518866924,-0.4542028436538629,no,yes,no
4252,3,1.7721987480786718,0.1546516475095357,-0.45482049627540866,no,yes,no
4253,3,1.7034759436163944,1.017671631632356,-0.6051974043305696,no,yes,no
4254,3,2.5213678623088414,0.9483389858311913,-0.3516751682704304,no,yes,no
4255,3,2.1863986782737848,0.35005610273979454,-0.40269403065983117,no,yes,no
4256,3,3.3923296302736654,0.7295483535243931,-0.21992626386317599,no,yes,no
4257,3,1.885475231254778,0.9686786385555275,-0.5794851610091464,no,yes,yes
4258,3,2.1945040125866546,0.500511009723446,-0.4593924024346962,no,yes,no
4259,3,2.229640645232577,1.0224627001964577,-0.5516204953233906,no,yes,no
4260,3,2.224241276333855,0.9553966856032241,-0.5631506958827504,no,yes,no
4261,3,2.0895500901498254,-0.015914634741320138,-0.580659592326284,no,yes,no
4262,3,1.0369577167139932,0.015746014248791993,-0.4875382196367588,no,yes,no
4263,3,1.6935533057559327,0.25483472895623005,-0.45290351899009007,no,yes,no
4264,3,2.1203485476515422,0.3436257737054206,-0.3741676594998139,no,yes,yes
4265,3,1.8028832817246927,1.0135555346176757,-0.7184902924109501,no,yes,no
4266,3,2.735595997465538,-0.10901955538201444,-0.4149685873213923,no,yes,no
4267,3,2.0574990272515303,0.5038144400738673,-0.5336685961198235,no,yes,no
4268,3,3.5459295417579137,-0.15961495731253295,-0.36398309385645267,no,yes,no
4269,3,2.65819791045419,-0.8740368113603307,-0.504036391185206,no,yes,no
4270,3,1.8125183451190936,0.10301352268342415,-0.3800591565572761,no,yes,no
4271,3,1.9097081786612171,-0.12425034927372648,-0.4851756612910905,no,yes,no
4272,3,2.0705395427958764,-0.18529061018527668,-0.45109427045978223,yes,yes,no
4273,3,2.205718368794824,-0.5239451973658098,-0.41236460656599133,no,yes,no
4274,3,1.8066991115383508,0.3443827607427226,-0.3958561877564607,no,yes,no
4275,3,2.3319396275190885,-0.3773889752158906,-0.7640495807064489,no,yes,no
4276,4,9.279977010021744,1.4567784678590727,-2.764133785655275,no,yes,no
4277,3,1.8636135321415024,0.02130048717791389,-0.3942442529263041,no,yes,no
4278,3,1.7988140259864147,0.39277383390141374,-0.6599733797311685,no,yes,no
4279,3,1.809813565929158,0.321420910865617,-0.7853492666884728,no,yes,yes
4280,3,1.3136516932518225,0.05255066859586484,-0.4919578867656982,no,yes,no
4281,3,2.6670556491011874,-0.037117749611140734,-0.9464628109336516,no,yes,no
4282,3,2.025338755994355,0.09078960101628482,-0.6132715125672952,no,yes,no
4283,4,2.636149455580495,-0.4451835392263062,-1.07573764297116,no,no,no
4284,3,1.95373733017031,-0.09684937160233956,-0.4549811636388833,no,yes,yes
4285,3,3.249789294217981,0.49033404061604824,-0.46222683892007865,no,yes,no
4286,3,1.9470110780230343,0.2680529294311182,-0.43577294606889305,no,no,no
4287,3,0.9681890856089855,0.10871750667448375,-0.6098904108308485,no,yes,no
4288,3,1.72620629723692,0.3335464311136448,-0.4860898304431422,no,yes,yes
4289,3,2.0181569853586105,1.0070643081226769,-0.5577506075476704,no,yes,no
4290,3,1.695167097314272,0.7793921691068729,-0.3493816204137487,no,yes,no
4291,3,1.5709515901961042,0.9640789573463052,-0.5181206341885355,no,yes,no
4292,3,1.7562012340697113,0.26332287442532204,-0.3919467711113374,no,yes,yes
4293,3,1.4712562141250147,0.8883209795318947,-0.4877639157758278,no,yes,no
4294,3,2.0833760280479385,-0.4315454846868928,-0.4009184929479013,no,yes,no
4295,3,1.6238399256960014,0.3596101477581575,-0.5466685033364461,no,yes,no
4296,3,2.8753103791843437,0.940295552541808,-0.34821453836611094,no,yes,no
4297,3,2.240396208735352,0.4996803951148202,-0.5411703163658214,no,no,no
4298,3,1.4341568618403226,-0.06669442801633522,-0.5070770735653903,no,yes,no
4299,3,2.137135306118331,0.017885899328473343,-0.5374927205123196,no,yes,no
4300,4,11.88815487179169,0.4475964964875072,-3.121677403712842,no,yes,no
4301,4,2.465544749352071,1.0926048816666374,-1.113798212031562,no,yes,yes
4302,3,1.948399238020082,0.7141495074540029,-0.5016095753972634,no,yes,no
4303,3,1.7318707479053606,0.36381189918775386,-0.5968631156462163,no,yes,no
4304,3,1.7090974611550889,0.6581323583179864,-0.41820296939131857,no,yes,no
4305,3,2.177184041417327,0.17269037551345018,-0.534889100364657,no,yes,yes
4306,3,2.0538267904084626,0.6359569949786276,-0.46806543411711693,no,yes,yes
4307,3,2.4815251603998325,-0.10763993964655923,-0.5150508970365181,no,yes,no
4308,3,2.0592075527752747,0.5106345893163358,-0.46091030674889893,no,yes,no
4309,3,2.0054798015485824,0.2415799834612101,-0.7593057243058321,no,yes,yes
4310,3,2.5649286902177932,0.8322907956160374,-0.8376300789737118,no,yes,no
4311,3,1.9195438666445157,-0.09460280004928219,-0.6094842307343209,no,yes,no
4312,3,2.5157612190652774,-0.13075316512905868,-0.5287225588616666,no,yes,yes
4313,3,1.3288510461137157,0.298271998830362,-0.4856917098774436,no,yes,no
4314,3,3.234273451006672,-0.40979231607059086,-0.39704312936035524,yes,yes,no
4315,3,1.9910908409946857,0.9594537726567821,-0.5124379455868089,no,yes,no
4316,3,1.8754188434292605,0.3753874139336244,-0.5346328336337621,no,yes,no
4317,3,2.147313345418284,-0.13818629446573505,-0.4923732160173042,no,no,no
4318,3,3.3643771804105493,0.3131362192279451,-0.316068690207164,no,yes,yes
4319,3,1.4258717078765548,0.010235202258752149,-0.704599647276557,no,yes,no
4320,3,1.6897218492824777,0.07888700895389146,-0.8460911913210929,no,yes,no
4321,3,2.8976965434683155,0.9054130010654134,-0.4266124044090035,no,yes,no
4322,3,3.218003148224355,-0.16971527278137777,-0.5457446389270267,no,yes,no
4323,3,1.7209840597454584,0.9767779795222209,-0.48658543090433837,no,yes,yes
4324,3,1.1361947814753275,0.22604976521468595,-0.6780784742965228,no,yes,no
4325,3,2.371124643867012,0.5507666922350933,-0.7332151538857065,no,no,no
4326,3,1.7692161507759598,1.0114417872646229,-0.5620155348839146,no,no,no
4327,3,3.269426828594382,-0.1407037467153415,-0.535690546443656,yes,yes,yes
4328,3,1.3841691527697724,0.9656643661127546,-0.4945005796520311,no,yes,no
4329,4,2.2337950339095984,0.18875996335563383,-1.1395874016220586,no,yes,no
4330,3,2.5477354332743594,0.9175867403649116,-0.5382669921661581,yes,yes,no
4331,4,15.904411678518619,0.7095473493440466,-3.6758746787996057,no,yes,no
4332,3,1.575272455499497,-0.8795327417230409,-0.7780317222046341,no,no,no
4333,4,3.1651762867794098,0.6184908741293118,-0.958823118049583,no,yes,no
4334,3,2.639354994277392,0.9207168260433733,-0.3767318816852352,no,yes,no
4335,4,8.625449433624645,0.7333467926121107,-2.679111904135851,no,yes,no
4336,3,1.936831080503446,0.9767909805780739,-0.631762589308152,no,yes,no
4337,3,1.8436372486293144,0.9737497258392884,-0.596630647393768,no,yes,no
4338,3,2.108402142015718,0.639366155671829,-0.5806891112375576,no,yes,no
4339,4,4.241531670831452,0.4354013650754259,-1.7342169216086196,no,yes,no
4340,3,1.8874228544309113,0.3314395182137726,-0.8155741348411949,no,yes,yes
4341,3,1.6371517053394673,0.4694493355608248,-0.6714697318294865,no,yes,no
4342,3,1.0414948390211436,0.09050624635213578,-0.5466193025407402,no,yes,no
4343,3,2.9442357009723845,-0.04875792859261479,-0.6868070139762528,no,yes,no
4344,3,2.7553235703944967,0.5918859997879758,-0.8614374845413314,no,yes,no
4345,3,2.5332704761475675,-0.5623243817295837,-0.6399503784495805,no,yes,no
4346,3,1.344682562724877,-0.1738870975374455,-0.592669621799663,no,yes,no
4347,3,1.3808040245396391,0.7788165092810715,-0.47338590615290044,no,yes,yes
4348,3,3.0005372717849004,-0.3414979039987882,-0.9309446009669936,no,yes,no
4349,3,2.646313225945285,-0.30731530735050994,-0.960338292147566,no,yes,no
4350,3,2.836022918657016,1.0249009965599252,-0.5143052499356737,no,yes,no
4351,3,3.4989660083184644,-0.03974275289028591,-0.7942730366588675,no,yes,no
4352,3,2.509303307847512,-1.3142200863700426,-0.6959488306883082,no,yes,no
4353,3,2.043838358324523,0.9977514160131891,-0.41373818213134095,no,yes,yes
4354,3,1.3067883848627244,0.790699453360556,-0.47821700517019483,no,yes,yes
4355,3,2.5489277426425163,0.3838933275576036,-0.9295988436507524,no,yes,no
4356,3,1.4874244764586702,0.31061432370504477,-0.6574042613690465,no,yes,no
4357,3,3.5469289925962175,0.13960783444108946,-0.6478452863229885,no,yes,no
4358,4,3.2588699749009242,-1.2657576463064832,-1.1572423205985047,no,no,no
4359,3,3.2821355284857265,-0.39492515530905375,-0.42782868884035485,no,yes,yes
4360,3,2.1444317711421665,0.33277814215101315,-0.8357186906195411,no,yes,no
4361,3,1.9873270350105328,0.31723233172797266,-0.5703981646715807,no,yes,no
4362,4,2.4667857360058956,0.24383020327505225,-1.296268754789498,no,yes,no
4363,4,3.171553963274968,-0.29289432134714366,-1.0853348196695198,no,yes,no
4364,3,2.4928335068172838,0.9493419479271106,-0.47040056109167183,no,yes,yes
4365,3,1.5480303064127994,-0.1253352591118201,-0.681016974256335,no,yes,no
4366,3,1.1510534698392996,0.0026340844632482307,-0.5625553486686291,no,yes,no
4367,3,2.1435297826041317,1.0143224327372529,-0.7675094270949231,no,yes,no
4368,3,1.6085263292880734,0.2697578183635269,-0.540941914808851,no,yes,no
4369,3,1.6088777854881084,0.08435500383880055,-0.48531503739061843,no,yes,yes
4370,3,1.8006944522747488,1.0119802250151815,-0.7186440282972552,no,yes,no
4371,3,3.070415675162535,0.11771327782806949,-0.32099662146271,no,yes,no
4372,3,2.1542430511384714,0.8960900606538886,-0.7112582740606435,no,yes,no
4373,3,2.643544693333506,0.2694145581712953,-0.4228094495334848,no,yes,no
4374,3,2.5423642879476303,0.013173211998992391,-0.4401029816585736,no,yes,no
4375,3,2.696403222205965,0.22061543000313846,-0.5470718429171217,no,no,no
4376,3,1.405566925199391,-0.018302026816775667,-0.5981059747074613,no,no,no
4377,4,2.5360735473737024,0.19387750499777523,-1.0017552896927766,no,yes,no
4378,3,3.6336025454708416,-0.21494060664218834,-0.2681855320755126,yes,yes,no
4379,3,2.4379081702763217,0.23430118506593836,-0.39818124782097036,no,yes,no
4380,3,2.591783910850373,0.28678708638669526,-0.9451020154551053,no,yes,no
4381,3,1.3082387985508808,0.675200760808653,-0.5570613873128385,no,yes,no
4382,3,1.32713362875324,0.08163152485185483,-0.7195579987118003,no,yes,no
4383,3,2.803480606126023,0.3156968631264881,-0.4973343017622283,no,yes,no
4384,3,2.867200232457952,0.08946238720013347,-0.9372981180284035,no,yes,no
4385,3,1.6831163776197746,0.32995507325450335,-0.4724213238226959,no,yes,no
4386,3,1.2644557726898193,0.2820693088142995,-0.7183532711362536,no,no,no
4387,3,2.849102017025968,-0.3888014273151943,-0.6004682071545595,no,yes,no
4388,3,2.5006224496098732,-0.126606984381351,-0.5159166341277969,no,yes,no
4389,3,3.1113883333706958,-0.4573117944136513,-0.3472581155870286,no,yes,no
4390,3,1.7603224889386624,0.7905152543106475,-0.47917552781055456,no,yes,no
4391,4,1.7813394889267349,0.2672334332838917,-1.2797338649571148,no,yes,no
4392,3,1.6196927566927022,0.15085732938680485,-0.39473326258844166,no,yes,no
4393,3,2.13176673967232,0.5075437691535912,-0.4577771687586432,no,no,no
4394,3,1.8921591865057024,-0.02399256290367148,-0.6617709512744935,no,yes,no
4395,3,1.5754226458831944,0.11996053823771875,-0.44101433524336237,no,yes,no
4396,3,2.45846414196633,-0.11640611298980971,-0.4417778363306962,no,yes,no
4397,4,3.7053364379412868,0.5563527651581495,-0.9490662721993273,no,yes,no
4398,3,2.7204222247612786,0.09602389897069932,-0.34558665295432517,no,yes,no
4399,4,3.000669747481877,0.10383846556771005,-1.1729055376160458,no,yes,no
4400,3,1.8399762674108144,0.9926477532396075,-0.4662229052543938,no,yes,no
4401,4,1.9971947259489191,0.47432365082826144,-1.2117520703567415,no,yes,no
4402,3,2.759506918586095,0.5081538781220539,-0.6309273592736324,no,yes,yes
4403,3,2.9726144321448422,0.9214692560230942,-0.23933650554580008,yes,yes,no
4404,3,3.4271629635196588,0.7253724809783415,-0.1804540979677328,no,no,yes
4405,3,1.606697777145318,0.9792989716496787,-0.48480772862663024,no,yes,yes
4406,3,2.3001216959007227,-0.37145852987117883,-0.6993210520738457,no,yes,yes
4407,3,2.144100216473828,0.5085190906767237,-0.4262792949832289,no,yes,no
4408,3,1.5297813557334843,0.9749531230709062,-0.4670685500856128,no,yes,no
4409,3,1.6407936934268406,0.6545082040927317,-0.5261867778783742,no,yes,no
4410,3,1.8818560331753806,0.9717259457275413,-0.477557950545215,no,yes,no
4411,3,2.17421693603826,0.5146044565357079,-0.464267434377848,no,yes,no
4412,3,1.363134459567774,0.6397517930090881,-0.5003397197691828,no,yes,no
4413,3,1.7524235233102659,0.9593873465244267,-0.4125390186494934,no,yes,yes
4414,4,2.8474786609051095,-0.5253048356236644,-1.168306411320252,no,yes,no
4415,3,3.1973259891076142,-0.15826710484946094,-0.35194231111039503,no,yes,no
4416,3,2.6855948186953276,-0.3622630716084288,-0.35410075095506605,no,yes,no
4417,3,2.7327414174258253,0.04881801402684832,-0.3513306153594009,yes,yes,no
4418,3,2.100541880068296,1.0488854318078915,-0.7322609158221169,no,yes,no
4419,3,1.5998902742661794,0.9810025354798252,-0.46091115659120163,no,yes,yes
4420,3,2.290219587184032,0.5207655071298539,-0.49283483540984485,no,yes,no
4421,3,1.7739356340708206,0.7636857127890536,-0.5199661132014993,no,yes,no
4422,3,2.532900539622218,-0.07605451096144568,-0.6258452836279246,no,yes,no
4423,3,2.243166304635409,-0.18981256060103574,-0.32982594916333946,no,yes,no
4424,3,2.8194694783818783,0.6893602860204268,-0.4657320109559432,no,yes,no
4425,3,1.5627584134899943,0.9173226226527946,-0.636092506474484,no,no,no
4426,3,1.635613790803786,0.9748316549014132,-0.4095384563581794,no,yes,no
4427,3,1.745029770433644,0.22858298204603889,-0.35869398805746117,no,yes,no
4428,3,2.870487180751465,0.12705690670673506,-0.3544425730147923,yes,yes,no
4429,3,1.8050011052597752,-0.2879325291731014,-0.4390200371585928,no,yes,no
4430,3,1.8286613733988775,-0.009481758990692216,-0.49177870172557875,no,yes,no
4431,3,1.5225918929247415,-0.053065139552584635,-0.6785457077213906,no,yes,no
4432,3,2.7397746770018583,0.28627770664238417,-0.36371207901973385,yes,yes,no
4433,3,2.5675751287480937,0.6306303782882946,-0.3128804962232288,no,yes,no
4434,3,1.3195968070391209,0.6287242722731996,-0.41086533179313944,no,yes,no
4435,3,2.3760071934689115,0.9073426529200898,-0.3434057795231402,no,yes,no
4436,3,1.9987016098653037,0.48436310258393367,-0.5739894050995249,no,yes,no
4437,3,1.6270885193619655,0.04962138325889954,-0.6268747355537241,no,yes,no
4438,3,2.818097186555977,0.9286471557311176,-0.3106636779327288,no,yes,yes
4439,3,2.4215401617865444,-0.44373328317300187,-0.4507780637824842,no,yes,no
4440,3,2.71285813618087,-0.1913075069871943,-0.3783955633197029,no,yes,no
4441,3,1.4571096288714669,0.7891328567348233,-0.46911828055515403,no,yes,no
4442,4,2.633603131657396,0.6650344796693647,-1.1610880523489104,no,yes,no
4443,3,2.171336801830503,-0.9077148563855305,-0.4899297360438868,no,yes,no
4444,3,1.8161385982451648,0.9837651736463644,-0.5200014060424075,no,yes,no
4445,3,3.394864178426699,0.9184688417889838,-0.18769586850370706,no,yes,no
4446,3,2.85117170964534,0.9286333747859326,-0.3365329287342258,no,yes,no
4447,3,2.50961554633465,0.5196723576579527,-0.49282584300346555,no,no,no
4448,3,1.5846127118858777,0.30182424378207623,-0.5281081483680746,no,yes,no
4449,3,1.9710410404629337,0.752755740968605,-0.36834708712817443,no,yes,no
4450,3,1.8293230422051063,0.7556274584780871,-0.5260978550434816,no,yes,no
4451,3,1.3870819986340752,0.6587286055712444,-0.5260041806959722,no,yes,no
4452,3,2.808151225626882,0.48930354432262224,-0.2734952839322965,no,yes,no
4453,3,2.323298956908637,0.9655727359080271,-0.43745088038417357,no,yes,no
4454,3,2.7199167204020656,0.7571704294355047,-0.3974937558687059,no,yes,no
4455,3,2.722842044382277,0.7465625778296514,-0.3737136850806778,no,yes,no
4456,3,1.7452238993076183,1.0027098831115355,-0.522935474585236,yes,yes,no
4457,3,1.6819838822305089,0.11589480429827408,-0.4326392823328585,no,yes,no
4458,3,1.1748454862314768,0.055414775027647356,-0.48548994549148405,no,yes,no
4459,3,3.2266523841767096,0.2984379866665315,-0.3565587755511357,no,yes,no
4460,3,2.3956633984838462,0.3201708211453449,-0.42209509358391645,no,yes,no
4461,3,2.4629135466422087,0.1574142327273694,-0.3110837856902698,no,yes,yes
4462,3,1.5766709800551961,0.8939930726976167,-0.48718881726680463,no,yes,yes
4463,3,2.4070130677893156,-0.12584151765945356,-0.41461489582828565,no,yes,no
4464,3,2.7368237911475717,0.7033438183611513,-0.2990386735145149,no,yes,no
4465,3,2.7409418168779727,0.7040062474777731,-0.31043985312121075,no,yes,no
4466,3,2.7129861159152706,-0.08646296413764304,-0.30468737542921115,no,yes,no
4467,3,2.5479668670800275,-0.10831926158799536,-0.41984509425741456,no,yes,no
4468,3,2.305758705684444,0.5193291238692305,-0.49702730058899514,no,yes,no
